Tallformatet viser til kolonnenummer:
0=Pos_vs_Hastighet, 1=Forward_vs_Side, 
2=summeringAvPowerA, 3=powerA, 4=mellomRegninger 
0.0,0.0,0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,0.0,0.0,0.0,0.29999999999999993
0.0,2.9296875,0.390625,0.390625,0.29999999999999993
0.0,7.03125,1.328125,0.9375,0.29999999999999993
0.0,7.03125,2.265625,0.9375,0.29999999999999993
0.0,1.7142857142857142,6.0703125,3.8046875,0.29999999999999993
0.0,3.4285714285714284,13.625,7.5546875,0.29999999999999993
0.0,5.0,24.6171875,10.9921875,0.29999999999999993
14.6,7.647058823529412,44.99609375,20.37890625,0.29999999999999993
106.69999999999999,6.166666666666667,68.21484375,23.21875,0.29999999999999993
157.7,7.666666666666667,97.05859375,28.84375,0.29999999999999993
208.29999999999998,10.1,128.69921875,31.640625,0.29999999999999993
259.4,8.24,160.984375,32.28515625,0.29999999999999993
299.1,8.24,193.26953125,32.28515625,0.29999999999999993
337.9,15.142857142857142,226.44921875,33.1796875,0.29999999999999993
375.1,22.45,261.56640625,35.1171875,0.29999999999999993
420.5,27.11111111111111,299.7265625,38.16015625,0.29999999999999993
477.7,10.666666666666666,339.8203125,40.09375,0.29999999999999993
534.4,10.666666666666666,379.9140625,40.09375,0.29999999999999993
590.6,8.533333333333333,420.03125,40.1171875,0.29999999999999993
633.2,8.533333333333333,460.1484375,40.1171875,0.29999999999999993
676.2,5.7,486.984375,26.8359375,0.29999999999999993
643.4,173.4375,510.109375,23.125,0.29999999999999993
644.4,-70.0,526.509765625,16.400390625,0.29999999999999993
626.6,5.695652173913044,547.068359375,20.55859375,0.29999999999999993
657.5,6.6,578.123046875,31.0546875,0.29999999999999993
736.5,4.7407407407407405,618.333984375,40.2109375,0.29999999999999993
826.5,4.266666666666667,658.568359375,40.234375,0.29999999999999993
883.1,4.266666666666667,698.802734375,40.234375,0.29999999999999993
923.2,4.338983050847458,739.033203125,40.23046875,0.29999999999999993
962.5,4.3760683760683765,779.26171875,40.228515625,0.29999999999999993
1002.1,4.3076923076923075,818.865234375,39.603515625,0.29999999999999993
1039.7,2.62,839.529296875,20.6640625,0.29999999999999993
974.5,0.08333333333333333,839.732421875,0.203125,0.29999999999999993
891.3,-2.5,831.998046875,-7.734375,0.29999999999999993
840.3,-5.083333333333333,813.029296875,-18.96875,0.29999999999999993
768.7,-10.1,781.544921875,-31.484375,0.29999999999999993
675.2,-8.19672131147541,742.6015625,-38.943359375,0.29999999999999993
586.7,-7.514705882352941,702.8125,-39.7890625,0.29999999999999993
539.5,-7.514705882352941,663.0234375,-39.7890625,0.29999999999999993
498.0,-7.514705882352941,623.234375,-39.7890625,0.29999999999999993
461.5,-6.3875,583.46875,-39.765625,0.29999999999999993
414.9,-7.514705882352941,543.6796875,-39.7890625,0.29999999999999993
379.4,-8.516666666666667,503.875,-39.8046875,0.29999999999999993
339.4,-8.516666666666667,464.0703125,-39.8046875,0.29999999999999993
300.70000000000005,-5.941860465116279,424.31640625,-39.75390625,0.29999999999999993
261.3,-5.11,384.58984375,-39.7265625,0.29999999999999993
220.0,-5.741573033707865,344.841796875,-39.748046875,0.29999999999999993
181.3,-5.214285714285714,305.111328125,-39.73046875,0.29999999999999993
144.0,-5.806818181818182,265.361328125,-39.75,0.29999999999999993
108.10000000000002,-5.806818181818182,225.611328125,-39.75,0.29999999999999993
65.0,-5.11,185.884765625,-39.7265625,0.29999999999999993
26.700000000000017,-5.11,146.158203125,-39.7265625,0.29999999999999993
-15.399999999999977,-5.214285714285714,106.427734375,-39.73046875,0.29999999999999993
-52.69999999999999,-2.9444444444444446,81.794921875,-24.6328125,0.29999999999999993
-15.399999999999977,-0.8461538461538461,68.451171875,-13.34375,0.29999999999999993
34.2,-0.4482758620689655,56.943359375,-11.5078125,0.29999999999999993
49.1,-0.25,48.505859375,-8.4375,0.29999999999999993
57.2,-0.1673913043478261,43.388671875,-5.1171875,0.29999999999999993
69.0,-0.06956521739130435,41.787109375,-1.6015625,0.29999999999999993
83.4,-0.05714285714285714,40.732421875,-1.0546875,0.29999999999999993
89.0,-0.058823529411764705,39.654296875,-1.078125,0.29999999999999993
89.0,-2.588235294117647,32.845703125,-6.80859375,0.29999999999999993
89.0,-2.260869565217391,24.810546875,-8.03515625,0.29999999999999993
89.0,-1.2727272727272727,16.232421875,-8.578125,0.29999999999999993
