Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=, 3= 
4=, 5=, 6=, 7= 
8=, 9= 
0,17,0,0
0.1728532314300537,17,0,0
0.3513312339782715,17,0,0
0.5195691585540771,17,0,0
0.6871452331542969,17,0,0
0.8661980628967285,17,0,0
1.034503221511841,17,0,0
1.211233139038086,16,0,0
1.384903192520142,16,0,0
1.564091205596924,18,0,0
1.734087228775024,17,0,0
1.908328056335449,15,0,0
2.08083701133728,16,0,0
2.256755113601685,16,0,0
2.42630410194397,18,0,0
2.595157146453857,18,0,0
2.76861310005188,15,0,0
2.956505060195923,15,0,0
3.133304119110107,15,0,0
3.307446002960205,16,0,0
3.474504232406616,17,0,0
3.644402027130127,17,0,0
3.808728218078613,16,0,0
3.988295078277588,14,0,0
4.154732227325439,15,0,0
4.321620225906372,16,0,0
4.494247198104858,17,0,0
4.664490222930908,18,0,0
4.845629215240479,18,0,0
5.018966197967529,17,0,0
5.208755016326904,17,0,0
5.386245012283325,19,0,0
5.5663161277771,20,0,0
5.747023105621338,20,0,0
5.926262140274048,17,0,0
6.105116128921509,15,0,0
6.276163101196289,17,0,0
6.444475173950195,19,0,0
6.613544225692749,21,0,0
6.789093017578125,22,0,0
6.981366157531738,23,0,0
7.158150196075439,22,0,0
7.336243152618408,21,0,0
7.508753061294556,19,0,0
7.691715002059937,16,0,0
7.870636224746704,15,0,0
8.048700094223022,17,0,0
8.218249082565308,21,0,0
8.398198127746582,21,0,0
8.574347019195557,18,0,0
8.757384061813354,15,0,0
8.938164234161377,15,0,0
9.108955144882202,19,0,0
9.294297218322754,23,0,0
9.475625038146973,25,0,0
9.652228116989136,24,0,0
9.826732158660889,23,0,0
10.01209306716919,20,0,0
10.19366812705994,15,0,0
10.37811303138733,16,0,0
10.56424021720886,14,0,0
10.73616313934326,12,0,0
10.91699123382568,12,0,0
11.08489418029785,14,0,0
11.27600622177124,13,0,0
11.47820901870727,10,0,0
11.6570611000061,9,0,0
11.82882308959961,10,0,0
12.00536513328552,11,0,0
12.18230700492859,14,0,0
12.36801505088806,15,0,0
12.54539608955383,15,0,0
12.71687412261963,15,0,0
12.88520407676697,15,0,0
13.06436920166016,16,0,0
13.23809003829956,16,0,0
13.40685105323792,16,0,0
13.58926701545715,19,0,0
13.76512122154236,19,0,0
13.94473218917847,16,0,0
14.13216114044189,18,0,0
14.29869413375854,20,0,0
14.4768590927124,18,0,0
14.65062522888184,15,0,0
