Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=, 3= 
4=, 5=, 6=, 7= 
8=, 9= 
0,23
0.06868505477905273,23
0.1211230754852295,23
0.1764118671417236,23
0.2291150093078613,23
0.287078857421875,23
0.3468348979949951,23
0.400846004486084,23
0.458500862121582,23
0.5170300006866455,23
0.5791130065917969,23
0.6389729976654053,23
0.6952719688415527,23
0.7523629665374756,23
0.8068368434906006,23
0.8682088851928711,23
0.9235858917236328,23
0.987123966217041,23
1.039280891418457,23
1.091909885406494,23
1.149873971939087,23
1.207124948501587,23
1.270700931549072,23
1.326724052429199,23
1.38404393196106,23
1.441825866699219,23
1.505763053894043,24
1.576222896575928,23
1.635288000106812,23
1.7064049243927,23
1.771970987319946,24
1.834878921508789,23
1.894728899002075,23
1.959262847900391,23
2.02319598197937,23
2.098485946655273,23
2.156633853912354,23
2.223681926727295,23
2.289082050323486,23
2.34499192237854,23
2.40910792350769,23
2.465950965881348,23
2.534520864486694,23
2.603829860687256,23
2.662333011627197,24
2.732555866241455,23
2.791278839111328,23
2.854382038116455,23
2.918814897537231,23
2.97947096824646,23
3.050262928009033,23
3.107053995132446,24
3.166122913360596,23
3.225689888000488,23
3.2808518409729,23
3.33904504776001,23
3.399379968643188,23
3.451604843139648,23
3.506060838699341,23
3.562753915786743,23
3.625062942504883,23
3.694191932678223,22
3.759523868560791,26
3.823247909545898,31
3.886302947998047,32
3.946120977401733,31
4.00835394859314,31
4.06707501411438,35
4.135722875595093,40
4.20538592338562,40
4.259476900100708,40
4.319201946258545,40
4.37841796875,40
4.438786029815674,41
4.505508899688721,40
4.567110061645508,41
4.632477998733521,41
4.698880910873413,41
4.769676923751831,41
4.83211088180542,41
4.898007869720459,41
4.965296983718872,40
5.025635004043579,40
5.088919878005981,41
5.148886919021606,41
5.213300943374634,41
5.279104948043823,41
5.346021890640259,41
5.409209012985229,41
5.474164009094238,41
5.532455921173096,41
5.58914589881897,41
5.659157991409302,41
5.723876953125,41
5.783575057983398,41
5.850345849990845,41
5.906832933425903,40
5.968545913696289,41
6.026044845581055,41
6.08781099319458,41
6.149302005767822,41
6.208441972732544,41
6.274374961853027,41
6.332486867904663,41
6.395726919174194,41
6.453701972961426,41
6.521767854690552,41
6.588825941085815,41
6.648380041122437,41
6.710463047027588,41
6.782747030258179,41
6.843329906463623,41
6.912319898605347,41
6.978334903717041,41
7.03621506690979,41
7.093986988067627,41
7.15662693977356,40
7.216269016265869,32
7.276399850845337,31
7.339715003967285,32
7.402358055114746,31
7.468369007110596,23
7.526777982711792,23
7.58968186378479,20
7.652298927307129,16
7.719714879989624,17
7.782294988632202,17
7.839305877685547,16
7.89916205406189,17
7.97241997718811,12
8.039090871810913,11
8.108757019042969,12
8.178957939147949,12
8.248389005661011,11
8.309107065200806,11
8.364145994186401,11
8.429112911224365,11
8.498249053955078,11
8.559469938278198,12
8.622933864593506,11
8.690423965454102,11
8.760086059570313,11
8.830276966094971,11
8.903311014175415,11
8.965884923934937,12
9.035697937011719,11
9.099254846572876,11
9.167074918746948,12
9.235183000564575,12
9.298074007034302,12
9.361770868301392,11
9.426382064819336,11
9.495794057846069,11
9.564137935638428,11
9.628708839416504,11
9.702183961868286,11
9.779393911361694,12
9.8503098487854,11
9.909770965576172,12
9.979956865310669,12
10.04482483863831,12
10.11955404281616,11
10.18492102622986,12
10.24955797195435,11
10.3169310092926,11
10.38095593452454,12
10.45432806015015,11
10.5202739238739,12
10.58513998985291,11
10.65313291549683,11
10.72311401367188,11
10.79439187049866,12
10.86885285377502,12
10.93693995475769,11
11.00838088989258,12
11.06856489181519,11
11.1354558467865,11
11.19958400726318,11
11.26222896575928,11
11.33662295341492,11
11.40772390365601,11
11.46842789649963,11
11.53824996948242,11
11.60452485084534,11
11.67048287391663,11
11.73927783966064,12
11.81030201911926,11
11.87466597557068,11
11.93874907493591,12
12.00323700904846,11
12.07255101203919,11
12.14342999458313,11
12.21765804290772,12
12.28355193138123,12
12.35039496421814,11
12.41822195053101,11
12.4871129989624,11
12.56846189498901,11
12.63646197319031,12
12.70649385452271,11
12.77685689926148,12
12.84919691085816,12
12.92650604248047,11
12.99082589149475,12
13.06446886062622,11
13.13431000709534,12
13.19911789894104,11
13.25602197647095,11
13.31801295280457,11
13.38278484344483,16
13.44970202445984,17
13.50623893737793,17
13.58149385452271,24
13.6494209766388,24
13.70672392845154,23
13.77951884269714,23
13.8332040309906,23
13.89531207084656,23
13.9488570690155,23
14.00324487686157,23
14.05687689781189,23
14.11939907073975,23
14.18183898925781,23
14.23655200004578,23
14.28993105888367,23
14.34574699401856,23
14.40591502189636,23
14.45922088623047,23
14.51810789108277,23
14.57906794548035,23
14.63194394111633,23
14.68630790710449,23
14.74431300163269,23
14.7988760471344,23
14.85931992530823,23
14.92366194725037,23
14.97910189628601,23
15.03627300262451,23
15.08947896957397,23
15.14856791496277,23
15.20421886444092,23
15.25654006004333,23
15.32046294212341,23
15.37824702262879,23
15.43140196800232,23
15.48689985275269,23
15.54523396492004,23
15.59832406044007,23
15.66496896743774,23
15.7270839214325,23
15.77914905548096,23
15.8352530002594,23
15.89899706840515,23
15.9500470161438,23
16.00936484336853,23
16.06577706336975,23
16.12836885452271,23
16.21517086029053,23
16.27161192893982,23
16.32603001594544,23
16.38330698013306,23
16.45091986656189,23
16.50437688827515,23
16.56700587272644,23
16.62661004066467,23
16.67898201942444,23
16.73692202568054,23
16.78943395614624,23
16.84354591369629,23
16.90441083908081,23
16.97161293029785,23
17.02517986297607,23
17.08151292800903,23
17.13631105422974,23
17.20079302787781,23
17.25895190238953,23
17.31377387046814,23
17.3848569393158,23
17.43547105789185,23
17.50167489051819,23
17.55825686454773,23
17.60479998588562,23
17.66947388648987,23
17.72396302223206,23
17.78943705558777,23
17.8418710231781,23
17.90582394599915,23
17.96659398078918,23
18.0267539024353,23
18.05835103988647,23
18.0887508392334,23
18.11679387092591,23
